rsn,eqid,ssn,eqLat,eqLon,staLat,staLon,eqX,eqY,staX,staY,UTMzone,nerg_mu,res_tot,res_between,res_within
4587,76,93,23.87,121.01,23.27,120.2234,297.36456933026,2641.25823587687,215.933184359596,2575.67555961772,51N,-62.14869511698571,62.76742514758726,-0.1596060568659258,62.927031204453186
4588,76,94,23.87,121.01,23.79,120.4862,297.36456933026,2641.25823587687,243.84401020877,2633.11542823705,51N,-28.779919130513342,28.797735263945246,-0.1596060568659258,28.95734132081117
4589,76,95,23.87,121.01,23.65,120.1552,297.36456933026,2641.25823587687,209.793296939629,2618.51705206017,51N,-52.3258417072818,53.17891093837884,-0.1596060568659258,53.33851699524477
4590,76,96,23.87,121.01,23.79,120.3307,297.36456933026,2641.25823587687,227.998515893968,2633.79263609389,51N,-37.626315104024535,37.83679996079976,-0.1596060568659258,37.996406017665684
4591,76,98,23.87,121.01,22.98,120.2407,297.36456933026,2641.25823587687,217.103896903263,2544.11441635899,51N,-123.48120249356906,123.48303073232441,-0.1596060568659258,123.64263678919033
4592,76,101,23.87,121.01,23.14,120.2882,297.36456933026,2641.25823587687,222.294559800616,2561.177056687,51N,-102.8720624894562,103.26985731641196,-0.1596060568659258,103.42946337327788
4593,76,102,23.87,121.01,23.23,120.3503,297.36456933026,2641.25823587687,228.844562773383,2570.97509238924,51N,-85.51798113063589,86.06410769021801,-0.1596060568659258,86.22371374708393
4594,76,103,23.87,121.01,23.68,120.5703,297.36456933026,2641.25823587687,252.22661630646,2621.4082028427,51N,-19.86697519877034,20.296328275452094,-0.1596060568659258,20.45593433231802
4595,76,104,23.87,121.01,23.24,120.6223,297.36456933026,2641.25823587687,256.724550655783,2572.5053018628,51N,-58.213829747544146,58.28512271285526,-0.1596060568659258,58.44472876972119
4596,76,109,23.87,121.01,23.3,120.2992,297.36456933026,2641.25823587687,223.754332452716,2579.04840827148,51N,-55.9774967470563,56.59801590330626,-0.1596060568659258,56.75762196017219
4597,76,113,23.87,121.01,23.79,120.2335,297.36456933026,2641.25823587687,218.086468280716,2633.68689429599,51N,-56.77822034578344,57.705290228329204,-0.1596060568659258,57.86489628519513
4598,76,116,23.87,121.01,23.04,120.127,297.36456933026,2641.25823587687,205.563970971102,2550.46913919985,51N,-100.9076728519643,101.12670227326535,-0.1596060568659258,101.28630833013128
4599,76,117,23.87,121.01,23.15,120.0858,297.36456933026,2641.25823587687,201.586611736015,2562.77766667863,51N,-85.39064344943847,85.61290163867294,-0.1596060568659258,85.77250769553886
4600,76,118,23.87,121.01,23.08,120.1168,297.36456933026,2641.25823587687,204.609221310815,2554.94005120065,51N,-93.56778499580707,94.16665558640773,-0.1596060568659258,94.32626164327365
4601,76,148,23.87,121.01,23.6,121.5202,297.36456933026,2641.25823587687,349.009412453359,2610.51985415078,51N,-42.08880874028357,41.48549537012175,-0.1596060568659258,41.64510142698767
4602,76,149,23.87,121.01,23.48,121.5055,297.36456933026,2641.25823587687,347.371573150171,2596.98905867739,51N,-28.86379005602377,29.015031808509892,-0.1596060568659258,29.174637865375818
4603,76,153,23.87,121.01,23.99,121.6262,297.36456933026,2641.25823587687,360.242334550459,2653.41313648874,51N,-48.28662201756064,47.66442252258899,-0.1596060568659258,47.82402857945492
4604,76,155,23.87,121.01,23.99,121.6223,297.36456933026,2641.25823587687,359.85647600414,2653.84142957448,51N,-48.25056089728703,47.9149404511579,-0.1596060568659258,48.07454650802382
4605,76,157,23.87,121.01,24.0,121.5948,297.36456933026,2641.25823587687,357.064179115902,2654.42274140383,51N,-47.069399236034535,46.95491683625291,-0.1596060568659258,47.11452289311884
4606,76,158,23.87,121.01,23.99,121.6313,297.36456933026,2641.25823587687,360.773914173232,2654.01706401668,51N,-51.187907171737656,50.53570341594394,-0.1596060568659258,50.69530947280987
4607,76,160,23.87,121.01,23.97,121.6057,297.36456933026,2641.25823587687,358.139833759649,2651.73567497707,51N,-46.94886831471064,46.85628947184102,-0.1596060568659258,47.01589552870695
4608,76,161,23.87,121.01,23.97,121.5627,297.36456933026,2641.25823587687,353.766264065052,2651.96417303129,51N,-41.200333881180136,40.727221580807836,-0.1596060568659258,40.88682763767376
4609,76,162,23.87,121.01,23.96,121.5685,297.36456933026,2641.25823587687,354.348961919757,2650.88767862684,51N,-42.665612319001916,42.26456240495681,-0.1596060568659258,42.42416846182274
4610,76,165,23.87,121.01,23.98,121.6135,297.36456933026,2641.25823587687,358.941080692622,2652.15230054574,51N,-46.624546614694765,46.81885541824459,-0.1596060568659258,46.978461475110514
4611,76,166,23.87,121.01,23.81,121.4417,297.36456933026,2641.25823587687,341.257555348085,2634.28428630364,51N,-28.237848857995473,27.506548008525584,-0.1596060568659258,27.66615406539151
4612,76,168,23.87,121.01,24.27,121.7402,297.36456933026,2641.25823587687,372.119549365132,2684.18904705628,51N,-83.53112609563063,83.602812288911,-0.1596060568659258,83.76241834577692
4613,76,169,23.87,121.01,24.08,121.6045,297.36456933026,2641.25823587687,358.141939854137,2663.91785351052,51N,-65.92701898306885,64.7922977898511,-0.1596060568659258,64.95190384671703
4614,76,170,23.87,121.01,23.35,121.3053,297.36456933026,2641.25823587687,326.762609428157,2583.37343809175,51N,-61.019182713927734,60.31743536495049,-0.1596060568659258,60.477041421816416
4615,76,171,23.87,121.01,24.16,121.6522,297.36456933026,2641.25823587687,363.073769491933,2672.78477165624,51N,-76.3853115748672,76.25788608966867,-0.1596060568659258,76.4174921465346
4616,76,172,23.87,121.01,24.12,121.6245,297.36456933026,2641.25823587687,360.215454625584,2667.99504756976,51N,-74.04479819698125,73.7869823635256,-0.1596060568659258,73.94658842039152
4617,76,173,23.87,121.01,24.05,121.5985,297.36456933026,2641.25823587687,357.501550828712,2660.87865833137,51N,-59.54368974202371,59.33448949381508,-0.1596060568659258,59.494095550681
4618,76,174,23.87,121.01,24.01,121.6095,297.36456933026,2641.25823587687,358.577071075333,2656.51191786295,51N,-50.88686098298642,50.88726715520417,-0.1596060568659258,51.046873212070096
4619,76,175,23.87,121.01,23.94,121.5777,297.36456933026,2641.25823587687,355.250708708154,2647.79608329941,51N,-44.24304750611446,43.906736152618116,-0.1596060568659258,44.06634220948404
4620,76,176,23.87,121.01,23.78,121.456,297.36456933026,2641.25823587687,342.684162814542,2631.16764772748,51N,-26.82422034534784,26.0967845808456,-0.1596060568659258,26.256390637711526
4621,76,177,23.87,121.01,23.76,121.5002,297.36456933026,2641.25823587687,347.162038080596,2628.91687059065,51N,-27.596469877784898,27.28357627256649,-0.1596060568659258,27.443182329432414
4622,76,179,23.87,121.01,23.68,121.4827,297.36456933026,2641.25823587687,345.284152330528,2620.120078568,51N,-28.08973456687793,28.169972734598566,-0.1596060568659258,28.329578791464492
4623,76,180,23.87,121.01,23.59,121.3837,297.36456933026,2641.25823587687,335.066678113127,2609.52626542606,51N,-27.008394955246356,26.86663356556478,-0.1596060568659258,27.026239622430705
4624,76,181,23.87,121.01,23.73,121.4447,297.36456933026,2641.25823587687,341.464226569064,2625.23730000074,51N,-22.157209860757266,21.542985590775125,-0.1596060568659258,21.70259164764105
4625,76,182,23.87,121.01,23.5,121.3745,297.36456933026,2641.25823587687,334.017945181108,2599.55199054316,51N,-35.444135165836265,34.63158742589141,-0.1596060568659258,34.791193482757336
4626,76,183,23.87,121.01,23.45,121.3937,297.36456933026,2641.25823587687,335.918943440235,2594.47301473806,51N,-39.75909384567193,39.510025398177035,-0.1596060568659258,39.66963145504296
4627,76,184,23.87,121.01,23.46,121.3518,297.36456933026,2641.25823587687,331.65368788985,2595.27804322271,51N,-48.737766128313325,48.08009812421638,-0.1596060568659258,48.2397041810823
4628,76,187,23.87,121.01,23.26,121.3027,297.36456933026,2641.25823587687,326.378293292375,2573.85320111455,51N,-57.39071713583732,57.476112540894526,-0.1596060568659258,57.63571859776045
4629,76,189,23.87,121.01,23.71,121.5475,297.36456933026,2641.25823587687,351.922241226833,2622.63501843741,51N,-29.10709370955883,28.45397934469878,-0.1596060568659258,28.613585401564706
4630,76,190,23.87,121.01,23.65,121.5363,297.36456933026,2641.25823587687,350.719841382981,2616.42711357336,51N,-37.28301066861632,36.354893363151525,-0.1596060568659258,36.51449942001745
4631,76,191,23.87,121.01,24.31,121.7495,297.36456933026,2641.25823587687,373.109132525903,2689.00792049645,51N,-88.46945786700353,88.68925528841655,-0.1596060568659258,88.84886134528247
4632,76,192,23.87,121.01,24.15,121.6292,297.36456933026,2641.25823587687,360.721905657291,2671.27560186747,51N,-76.38323174631934,76.24631573414236,-0.1596060568659258,76.40592179100828
4633,76,196,23.87,121.01,23.99,121.5908,297.36456933026,2641.25823587687,356.648930334903,2653.59628381362,51N,-47.9471941327036,47.34667858390104,-0.1596060568659258,47.506284640766964
4634,76,197,23.87,121.01,23.87,121.5568,297.36456933026,2641.25823587687,353.053736322239,2640.32444737923,51N,-44.82451199664999,44.7831767422976,-0.1596060568659258,44.942782799163524
4635,76,201,23.87,121.01,23.32,121.34,297.36456933026,2641.25823587687,330.268754391257,2579.99174564435,51N,-73.39367188183499,73.39616095707225,-0.1596060568659258,73.55576701393818
4636,76,202,23.87,121.01,24.18,121.516,297.36456933026,2641.25823587687,349.257627752999,2674.71506104877,51N,-67.17897470897898,66.86693557256099,-0.1596060568659258,67.02654162942692
4637,76,203,23.87,121.01,24.16,121.623,297.36456933026,2641.25823587687,360.1070848327,2672.48140688281,51N,-73.00302737593071,72.94522023519998,-0.1596060568659258,73.10482629206591
4638,76,204,23.87,121.01,23.97,121.4928,297.36456933026,2641.25823587687,346.652082272825,2651.26320147417,51N,-43.556563850881574,43.17174963623011,-0.1596060568659258,43.331355693096036
4639,76,205,23.87,121.01,23.87,121.5073,297.36456933026,2641.25823587687,348.016285737947,2640.70892845511,51N,-41.04783142993543,40.76092469890888,-0.1596060568659258,40.920530755774806
4640,76,206,23.87,121.01,23.9,121.6017,297.36456933026,2641.25823587687,357.658604140553,2644.24661812288,51N,-45.90109681991136,44.68909798319958,-0.1596060568659258,44.848704040065506
4641,76,214,23.87,121.01,24.84,121.8048,297.36456933026,2641.25823587687,379.237569509634,2748.09276488376,51N,-106.2534700458132,105.55524094807402,-0.1596060568659258,105.71484700493994
4642,76,215,23.87,121.01,24.8,121.79,297.36456933026,2641.25823587687,377.692320410778,2742.88265377003,51N,-106.21918796386046,105.96631268725403,-0.1596060568659258,106.12591874411996
4643,76,218,23.87,121.01,24.64,121.8327,297.36456933026,2641.25823587687,381.858143361937,2725.55131101045,51N,-110.73056642017279,110.60981762844025,-0.1596060568659258,110.76942368530618
4644,76,219,23.87,121.01,24.59,121.8535,297.36456933026,2641.25823587687,383.923260684938,2720.31043986602,51N,-110.60870378586466,110.77144656027886,-0.1596060568659258,110.93105261714479
4645,76,220,23.87,121.01,24.71,121.7707,297.36456933026,2641.25823587687,375.649677906821,2733.08101958673,51N,-94.27876858650572,93.91495440072998,-0.1596060568659258,94.07456045759591
4646,76,221,23.87,121.01,24.62,121.79,297.36456933026,2641.25823587687,377.518497813316,2723.18079934553,51N,-109.93320809318551,109.14940551113422,-0.1596060568659258,109.30901156800014
4647,76,223,23.87,121.01,24.78,121.744,297.36456933026,2641.25823587687,373.025842110713,2741.15274416376,51N,-102.72326221325754,102.40175476239864,-0.1596060568659258,102.56136081926456
4648,76,224,23.87,121.01,24.73,121.7377,297.36456933026,2641.25823587687,372.338674657115,2736.08294334918,51N,-100.80273643992159,100.81755199195153,-0.1596060568659258,100.97715804881746
4649,76,225,23.87,121.01,24.69,121.7272,297.36456933026,2641.25823587687,371.234162908954,2731.51543009726,51N,-95.11753151665856,94.63040748950228,-0.1596060568659258,94.7900135463682
4650,76,226,23.87,121.01,24.78,121.6992,297.36456933026,2641.25823587687,368.492079476354,2741.10285588708,51N,-98.1436961025493,97.66789638393898,-0.1596060568659258,97.8275024408049
4651,76,227,23.87,121.01,24.75,121.6907,297.36456933026,2641.25823587687,367.599805749976,2737.67799877943,51N,-91.61935758820367,91.28663015356294,-0.1596060568659258,91.44623621042886
4652,76,230,23.87,121.01,24.64,121.6955,297.36456933026,2641.25823587687,367.976578917607,2725.89767206948,51N,-91.96921586466843,91.43136161286695,-0.1596060568659258,91.59096766973288
4653,76,232,23.87,121.01,24.71,121.653,297.36456933026,2641.25823587687,363.750725991646,2733.67279381163,51N,-86.38031098498796,86.01143388678057,-0.1596060568659258,86.17103994364649
4654,76,235,23.87,121.01,24.66,121.6189,297.36456933026,2641.25823587687,360.240295919402,2728.05096145611,51N,-86.08822258012822,85.1067554381936,-0.1596060568659258,85.26636149505953
4655,76,239,23.87,121.01,24.75,121.7547,297.36456933026,2641.25823587687,374.077732852971,2738.22666437027,51N,-101.62942053731653,101.62774244191442,-0.1596060568659258,101.78734849878035
4656,76,241,23.87,121.01,24.72,121.7637,297.36456933026,2641.25823587687,374.959191732473,2735.04381815075,51N,-98.8194756850663,98.3611126931859,-0.1596060568659258,98.52071875005183
4657,76,252,23.87,121.01,24.72,121.8003,297.36456933026,2641.25823587687,378.665212857932,2734.69707245462,51N,-101.96181511121993,101.44741725179095,-0.1596060568659258,101.60702330865688
4658,76,258,23.87,121.01,24.76,121.7698,297.36456933026,2641.25823587687,375.622591385319,2739.44940441506,51N,-100.2461279714518,100.05464094053123,-0.1596060568659258,100.21424699739715
4659,76,261,23.87,121.01,24.72,121.6828,297.36456933026,2641.25823587687,366.775644832574,2734.36328836092,51N,-93.12671462990171,92.81817131006541,-0.1596060568659258,92.97777736693133
4660,76,262,23.87,121.01,24.61,121.86,297.36456933026,2641.25823587687,384.595778300419,2722.03985497841,51N,-114.50826037137,113.3866402849238,-0.1596060568659258,113.54624634178973
4661,76,265,23.87,121.01,24.74,121.8162,297.36456933026,2641.25823587687,380.280793681105,2736.30732601792,51N,-102.76094280155522,102.4756623134258,-0.1596060568659258,102.63526837029173
4662,76,266,23.87,121.01,24.76,121.8143,297.36456933026,2641.25823587687,380.116802559516,2738.78213166089,51N,-100.8600696515761,100.41326360424759,-0.1596060568659258,100.57286966111351
4663,76,269,23.87,121.01,24.67,121.8297,297.36456933026,2641.25823587687,381.578872991471,2728.41464106605,51N,-105.71353157776662,105.23779968239235,-0.1596060568659258,105.39740573925828
4664,76,271,23.87,121.01,24.52,121.8328,297.36456933026,2641.25823587687,381.764114191984,2712.46568607736,51N,-102.27247041283023,101.61497203801694,-0.1596060568659258,101.77457809488287
4665,76,272,23.87,121.01,24.47,121.8008,297.36456933026,2641.25823587687,378.469136529675,2706.38447720083,51N,-102.3969171064009,102.46132070816958,-0.1596060568659258,102.6209267650355
4666,76,273,23.87,121.01,24.61,121.5258,297.36456933026,2641.25823587687,350.768876834001,2722.8965840488,51N,-68.55558692343801,67.90991213968681,-0.1596060568659258,68.06951819655274
4667,76,274,23.87,121.01,24.47,121.7852,297.36456933026,2641.25823587687,376.88835775919,2707.21040626115,51N,-101.06904434303155,100.96140091327209,-0.1596060568659258,101.12100697013801
4668,76,276,23.87,121.01,24.45,121.7783,297.36456933026,2641.25823587687,376.167929336539,2704.06049594805,51N,-94.21080752485332,94.496998945712,-0.1596060568659258,94.65660500257792
4669,76,282,23.87,121.01,23.16,120.6431,297.36456933026,2641.25823587687,258.702362206374,2563.27762786148,51N,-53.722261139190536,53.41090012259731,-0.1596060568659258,53.57050617946324
4670,76,287,23.87,121.01,22.59,120.3255,297.36456933026,2641.25823587687,225.020819187568,2500.56366201343,51N,-123.87412083061916,123.79607615111857,-0.1596060568659258,123.9556822079845
4671,76,288,23.87,121.01,22.64,120.3687,297.36456933026,2641.25823587687,229.56435193245,2506.31889283733,51N,-110.92678143715315,110.65743836067239,-0.1596060568659258,110.81704441753831
4672,76,289,23.87,121.01,22.63,120.376,297.36456933026,2641.25823587687,230.291055301051,2504.75469282275,51N,-109.03070412745171,109.30017907116935,-0.1596060568659258,109.45978512803528
4673,76,293,23.87,121.01,22.88,120.3792,297.36456933026,2641.25823587687,231.104706296086,2532.31421990468,51N,-111.25411862648734,111.4960309723093,-0.1596060568659258,111.65563702917522
4674,76,299,23.87,121.01,22.89,120.481,297.36456933026,2641.25823587687,241.57870697716,2533.36879638682,51N,-82.44006219435943,82.08557105954581,-0.1596060568659258,82.24517711641174
4675,76,301,23.87,121.01,22.9,120.5433,297.36456933026,2641.25823587687,247.997460441147,2534.53453843425,51N,-67.87977621211927,68.25556251333754,-0.1596060568659258,68.41516857020346
4676,76,303,23.87,121.01,22.67,120.4993,297.36456933026,2641.25823587687,243.048284920361,2508.96710041462,51N,-105.17405223732004,105.30464100670328,-0.1596060568659258,105.4642470635692
